,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107
54,-19511.9020026391,98749.7091814865,-29461.2231750819,43160.8619268136,15851.9651726924,142932.65464407,44641.3209172735,75205.6355590169,18359.1941081475,49050.8600608995,65550.8142932788,48899.6303790785,61141.2751496524,41425.700314339,26971.3265150144,154258.96186678,62581.936855422,85306.1864132817,67612.3136402092,-68940.129587335,-5614.6901889704,80586.2284490743,33155.8245558049,64492.206520531,96465.3450402943,-57462.5926828044,17284.6674215241,-68534.1972835001,-67204.9679748605,113872.6773636,41393.8624865877,-22234.036275419,5472.83332559964,-136213.459626924,-57987.9168407094,54821.4663409165,58307.7084797401,-55560.2824746336,-10310.7697823638,28993.0285772541,-73508.8578697207,33904.0135079728,115838.663227274,112734.475021472,63019.7069870097,-19822.3208232188,46869.9688598998,-87939.3532982325,-99321.3767195073,92191.1166646116,-71686.1422309293,-870.853853949813,45365.6314986264,145965.207737431,-13653.7416963051,5616.10355048278,-13812.9308350635,35766.5264314541,14849.0735985101,13885.979309018,41346.10574496,17244.8701368341,-74702.7764104138,7184.11656725964,44824.3884268458,-111833.643025971,1644.33453844344,-80712.1663985699,-74034.1820276257,-26611.737591294,20993.7743546105,1811.48313414047,53802.6558528583,72730.2444513137,-8679.08111008298,-75482.8031903335,-17800.6187609791,-31817.2224287162,-87095.6508628087,-31212.3037014315,29916.3255820572,-22027.0903950324,-44663.7859265743,-179695.972878969,-135178.730224991,-46582.0150486219,23309.9763235557,-12738.4041484397,23469.1654623147,19688.4234167862,-67817.8461590835,-206495.464389061,22219.5307230561,33251.3380390598,-98652.7823367191,-50354.7976372122,-65079.7929724271,-10692.8237153851,-42411.2596131333,-71192.6559007768,18144.2887708232,-49646.4059697338,-66647.8059892034,-132934.163368488,38926.430835822,18311.4373665203,-8925.82427515921
55,1825.16418862558,-9237.15344669431,2755.83433562717,-4037.31320136696,-1482.80978187696,-13370.0734354989,-4175.79691924083,-7034.81561082965,-1717.33865892132,-4588.26992839189,-6131.69330017934,-4574.12374215747,-5719.22029102826,-3875.00432772983,-2522.92673816594,-14429.5483308457,-5853.98132831408,-7979.63194406575,-6324.5281546381,6448.73347892951,525.204127293694,-7538.12202632814,-3101.43130154213,-6032.66999653838,-9023.47158094281,5375.11239734841,-1616.82628304519,6410.76213693191,6286.42460529238,-10651.7720701368,-3872.02618325948,2079.79554084517,-511.934684524863,12741.5527448955,5424.2517811101,-5128.05861365283,-5454.16543316215,5197.16826524173,964.48043667848,-2712.0389120366,6876.09721043263,-3171.41769659667,-10835.6724911842,-10545.3034053197,-5894.93081478217,1854.20109721198,-4384.26703216911,8225.94119164381,9290.62783981366,-8623.65568579081,6705.59843950195,81.4606012033468,-4243.54970594247,-13653.7416963051,1277.18560607107,-525.336334641682,1292.07632842303,-3345.63914811537,-1388.9982310592,-1298.90936082948,-3867.55896655387,-1613.10360245716,6987.77762807282,-672.009949809122,-4192.9212499456,10461.0386166829,-153.812811958629,7549.90239686184,6925.23659419432,2489.29040552589,-1963.78011384736,-169.448070428255,-5032.75799059985,-6803.26487825571,811.850532570204,7060.74216759776,1665.08892334132,2976.21702643713,8147.02036317802,2919.63228149942,-2798.40510167838,2060.43760178755,4177.89832024559,16808.9535553513,12644.7630496074,4357.33152458755,-2180.44012406938,1191.56395254686,-2195.33084642139,-1841.67619056077,6343.75388634773,19315.8066633148,-2078.43867595802,-3110.3657349533,9228.08680593515,4710.24164433056,6087.63346189287,1000.21817032329,3967.19459896443,6659.43720021073,-1697.23618374613,4643.977929864,6234.30707706027,12434.8038644438,-3641.21998680309,-1712.87144221576,834.93115221581
56,-750.732752087145,3799.45742509343,-1133.53916758557,1660.64142042059,609.914371160499,5499.42415503883,1717.60301504677,2893.58432345791,706.381587866085,1887.26281839565,2522.10897785825,1881.44416088008,2352.44917450936,1593.87998155765,1037.73882112154,5935.21097844228,2407.87954347353,3282.20939647195,2601.42646714954,-2652.51502428334,-216.028750918917,3100.60603295947,1275.69128899536,2481.37837524922,3711.56507209501,-2210.90954336433,665.038494992272,-2636.89652253103,-2585.75358542039,4381.32317665107,1592.65500102807,-855.468587367496,210.570718512523,-5240.89888331751,-2231.12172210265,2109.29053938475,2243.42590737539,-2137.71695672104,-396.713379034188,1115.52508475079,-2828.29973028021,1304.47833144085,4456.96572435352,4337.530122718,2424.72302575547,-762.676312250677,1803.35165211839,-3383.52215531916,-3821.45269464937,3547.11143599684,-2758.16959496091,-33.5066520092717,1745.47132209503,5616.10355048278,-525.336334641682,216.083130895699,-531.461237289631,1376.13969242216,571.327484478257,534.271823458021,1590.81753023368,663.507269330267,-2874.23650014003,276.413421978246,1724.64665309192,-4302.8700427802,63.2668098287199,-3105.4515751011,-2848.51190901853,-1023.90341018681,807.748726690075,69.6979576090931,2070.09116243771,2798.34208728193,-333.93312689244,-2904.24852311511,-684.890048621421,-1224.18772677559,-3351.06017128487,-1200.91309671328,1151.04952010906,-847.506213925136,-1718.46737046716,-6913.91604161187,-5201.08701610571,-1792.27244737528,896.86606021813,-490.1181444158,902.990962866098,757.524524976687,-2609.33446061512,-7945.04340239844,854.910477079507,1279.36623058413,-3795.72810352788,-1937.43264013229,-2503.98613506994,-411.413145389309,-1631.79999799832,-2739.18239675221,698.112969291338,-1910.17682334878,-2564.31642615247,-5114.72588876925,1497.71900998447,704.544117071711,-343.426725996788
57,1846.4437998664,-9344.84952989739,2787.96464131239,-4084.38428457029,-1500.09787896931,-13525.9552825907,-4224.48258577749,-7116.8346106995,-1737.36113101366,-4641.7646227063,-6203.18278616035,-4627.45350591633,-5785.9007492315,-3920.18304982206,-2552.34157136934,-14597.7826084929,-5922.23296707287,-8072.66656893555,-6398.26590450798,6523.9193401701,531.327488534581,-7626.00908175352,-3137.59092641218,-6103.00496863051,-9128.67634470145,5437.78089747795,-1635.67688013753,6485.50528983918,6359.71810542187,-10775.9612088954,-3917.17018312948,2104.04390208598,-517.903337172812,12890.1066616913,5487.4931979063,-5187.84671074499,-5517.75561358763,5257.7621125935,975.725325697124,-2743.65860635111,6956.26571056209,-3208.39329368893,-10962.005727165,-10668.2512246338,-5963.65988409652,1875.81925011947,-4435.38325426131,8321.84753899543,9398.94738160967,-8724.19899121614,6783.7790924092,82.4103513331455,-4293.02530303468,-13812.9308350635,1292.07632842303,-531.461237289631,1307.1406618861,-3384.64599520763,-1405.19257815155,-1314.05336069961,-3912.65088309054,-1631.91079677172,7069.24821153561,-679.844921901508,-4241.80656926004,10583.0039918122,-155.606117384374,7637.92679976905,7005.97801099044,2518.31307232224,-1986.67584982857,-171.423667520666,-5091.43497658091,-6882.58422534779,821.315907699966,7143.06344550499,1684.50221513771,3010.91677656679,8242.00657164075,2953.67230940685,-2831.03174043733,2084.46026858392,4226.60848704185,17004.929347147,12792.188494181,4408.1337052727,-2205.86190171725,1205.45641100993,-2220.92623518037,-1863.14831543087,6417.71578925499,19541.0098856659,-2102.67121749478,-3146.62952649001,9335.6771810645,4765.15840834902,6158.60925368904,1011.8797260086,4013.44816853849,6737.07965867354,-1717.02428083847,4698.12212443802,6306.99293830087,12579.7813923508,-3683.67301445089,-1732.84183097476,844.665624567793
58,-4781.09112111633,24197.0955838424,-7219.01906439253,10575.9045791694,3884.27996046484,35023.4459943433,10938.668257129,18427.9828988733,4498.63780217032,12019.1579215889,16062.2176227182,11982.1014168511,14981.7279582582,10150.7299458619,6608.90822987031,37798.7831649692,15334.7399244446,20902.9673468876,16567.3562925651,-16892.7171433126,-1375.79336994797,19746.4143305972,8124.32423941082,15802.8220895537,23637.3473280663,-14080.323467949,4235.3415842966,-16793.2496832271,-16467.5425100051,27902.7460576224,10142.9285764436,-5448.10820639659,1341.03353003899,-33377.010724569,-14209.046063354,13433.1561286892,14287.406080013,-13614.1916451946,-2526.49535917443,7104.29518794388,-18012.213654865,8307.65642074523,28384.4806192136,27623.8471009113,15442.0087539488,-4857.15447294643,11484.7641164227,-21548.184343793,-24337.173910901,22590.0134836346,-17565.5852556568,-213.389326593903,11116.1494113993,35766.5264314541,-3345.63914811537,1376.13969242216,-3384.64599520763,8764.03653172654,3638.53682378259,3402.54539887353,10131.2265223159,4225.58987252343,-18304.7650080581,1760.35713628246,10983.5261312852,-27403.1120923652,402.918857466253,-19777.2734857971,-18140.93625027,-6520.79650143817,5144.20112154991,443.876046913291,13183.5123072976,17821.4264265864,-2126.67517647709,-18495.898558811,-4361.76751487286,-7796.3204013603,-21341.448054203,-7648.09438240906,7330.53490108,-5397.39930517648,-10944.1729617185,-44031.7310078636,-33123.4662184685,-11414.2054691823,5711.75074674474,-3121.34977733379,5750.75759383712,4824.34497539211,-16617.718871311,-50598.5337158724,5444.5538441617,8147.72834766615,-24173.3451531129,-12338.6677452727,-15946.8011013214,-2620.11179219611,-10392.2260753608,-17444.6640296705,4445.97855859568,-12165.0872757113,-16331.0185451815,-32573.4696744653,9538.3224465111,4486.93574804272,-2187.13578947025
59,-1984.95020406021,10045.8302508985,-2997.09689733643,4390.76424622549,1612.62400252088,14540.5712863995,4541.37167418503,7650.6863159295,1867.68496922644,4989.95508864499,6668.4991647743,4974.5704589072,6219.9157503143,4214.24586291806,2743.79914692638,15692.7990820252,6366.47459150068,8678.21763894361,6878.21595962116,-7013.2949762565,-571.183702891919,8198.05524765331,3372.94953146689,6560.80675660972,9813.4413701223,-5845.68255089299,1758.37312635266,-6971.99939117091,-6836.77659294908,11584.2932246784,4211.00699349963,-2261.87353934054,556.752572095083,-13857.026057513,-5899.12389629798,5577.00017074522,5931.65637206917,-5652.1601031386,-1048.91694211833,2949.46735500004,-7478.07273780894,3449.06296280128,11784.2934112697,11468.5036429675,6411.00904600486,-2016.52918089038,4768.09253347881,-8946.09030173685,-10103.9861188449,9378.62315069071,-7292.64746360075,-88.5921595378297,4615.05595345545,14849.0735985101,-1388.9982310592,571.327484478257,-1405.19257815155,3638.53682378259,1510.59961583864,1412.62381592953,4206.1486893719,1754.32453957952,-7599.53034100209,730.841803338577,4559.99517334125,-11376.8618003091,167.27852452237,-8210.86694374098,-7531.51408321392,-2707.2180843821,2135.701413606,184.28258896941,5473.35634935372,7398.86421864244,-882.924884421017,-7678.88264175496,-1810.86097281672,-3236.77323430423,-8860.26026214696,-3175.23471535301,3043.39456813612,-2240.82088812041,-4543.65704466248,-18280.5119658075,-13751.7628014124,-4738.7989271262,2371.32916380077,-1295.88073527772,2387.52351089317,2002.90776744818,-6899.12482925495,-21006.8302988164,2260.3978862177,3382.66613972229,-10035.9698610567,-5122.60495321655,-6620.58205926531,-1087.78337514009,-4314.50703330476,-7242.44498761431,1845.82260065173,-5050.54010865523,-6780.09637812558,-13523.4225074092,3959.99461356713,1862.82666509877,-908.026122414231
60,-1856.20855605272,9394.26894751731,-2802.70854794008,4105.98419284422,1508.03101511178,13597.4861114906,4246.82339163709,7154.47136671497,1746.54901306735,4666.31218804151,6235.98777458752,4651.92538816484,5816.49897818307,3940.91459425901,2565.83940604508,14674.9817022553,5953.55217700835,8115.3581584791,6432.10257290661,-6558.42051574913,-534.137367384404,7666.33856232769,3154.18380100227,6135.28017545072,9176.95254938003,-5466.53812510781,1644.32701394355,-6519.8033160802,-6393.35091716392,10832.9489351862,3937.88579428502,-2115.17095383306,520.642223574847,-12958.2748608947,-5516.51332467947,5215.2821833362,5546.9357804935,-5285.56732665897,-980.885363555271,2758.16820439653,-6993.05331202379,3225.36060039221,11019.977333583,10724.6693361141,5995.19817665141,-1885.73935579956,4458.83938981978,-8365.85690025729,-9448.65289097645,8770.33615286511,-6819.65451351004,-82.8461712525254,4315.72859104641,13885.979309018,-1298.90936082948,534.271823458021,-1314.05336069961,3402.54539887353,1412.62381592953,1321.00261671486,3933.34259432396,1640.54101397598,-7106.63331105028,683.440222179457,4264.23899148776,-10638.971280774,156.429026696571,-7678.3193061503,-7043.02851159545,-2531.63095026352,1997.18221091913,172.330226560278,5118.36058416692,6918.98216873346,-825.65936488573,-7180.83891041426,-1693.41055744811,-3026.83974601899,-8285.59370094518,-2969.29254651222,2846.00340364371,-2095.48375400182,-4248.96053554394,-17094.8584254393,-12859.8388617385,-4431.44573397989,2217.52740903056,-1211.83136157578,2232.67140890075,1873.00141198353,-6451.65531666423,-19644.3508035871,2113.79100991972,3163.27020092434,-9385.04809152162,-4790.35853090358,-6191.17851889682,-1017.2309632437,-4034.67293738065,-6772.70811391249,1726.10461324263,-4722.96773148115,-6340.34691761821,-12646.3084635687,3703.15379629697,1742.00581310633,-849.132564684502
61,-5526.94149511037,27971.8433001261,-8345.18627866434,12225.7460454532,4490.22776355414,40487.1047349325,12645.1008692461,21302.7488443237,5200.42544900961,13894.1469573171,18567.9241063631,13851.3096366071,17318.878018292,11734.2441552012,7639.89813365406,43695.3945965307,17726.9598629506,24163.830948588,19151.8644255155,-19527.9815798066,-1590.41718144199,22826.8556232698,9391.71909111123,18268.0628613929,27324.7742978223,-16276.8543974985,4896.05501238591,-19412.9971926378,-19036.4796895546,32255.5753711284,11725.225771894,-6298.0132678906,1550.23480535051,-38583.8255082852,-16425.6577220702,15528.7289317784,16516.2419039357,-15738.0059948831,-2920.62871927957,8212.56547367204,-20822.1195844146,9603.65109883454,32812.4605403584,31933.1681678895,17850.962633427,-5614.87073235711,13276.387700762,-24909.7018184815,-28133.7738508673,26114.0563388072,-20305.8171400675,-246.678068643487,12850.2690894886,41346.10574496,-3867.55896655387,1590.81753023368,-3912.65088309054,10131.2265223159,4206.1486893719,3933.34259432396,11711.6981969329,4884.78203325162,-21160.308958441,2034.97290812175,12696.9565732633,-31677.9984906648,465.774212638878,-22862.5288077078,-20970.9229089862,-7538.04097265442,5946.69666769476,513.120725002583,15240.1406659425,20601.5695421757,-2458.43657477667,-21381.2593494717,-5042.20339233913,-9012.54664340988,-24670.7146608359,-8841.19736056974,8474.09858958595,-6239.39377639273,-12651.4643079348,-50900.6825103298,-38290.7280507959,-13194.8219022042,6602.78405330628,-3608.28044646671,6647.87596984309,5576.94295209252,-19210.0835682217,-58491.9066593108,6293.9044250288,9418.77424103321,-27944.3878014125,-14263.5003241278,-18434.5026037876,-3028.8493189679,-12013.4136889382,-20166.0321988034,5139.55136168499,-14062.8412955387,-18878.6579816755,-37654.932027626,11026.3010655726,5186.8978740487,-2528.32904540871
62,-2305.20835323593,11666.6563031114,-3480.65799790101,5099.18404843853,1872.80986376176,16886.5930851401,5274.09095556474,8885.0722639758,2169.02317421731,5795.05023808024,7744.41592879284,5777.18340348135,7223.4566462773,4894.18563040888,3186.49238663946,18224.7249606269,7393.66175482479,10078.3887432399,7987.96909516748,-8144.84218793211,-663.340289567656,9520.75543181071,3917.15188576329,7619.34808660049,11396.7730646963,-6788.84347784639,2042.07461259353,-8096.88384242986,-7939.84376990245,13453.3397630024,4890.42419154601,-2626.81137601624,646.580794447094,-16092.7625052996,-6850.9072190847,6476.81103198601,6888.68858747662,-6564.09750578645,-1218.15252184962,3425.34375443533,-8684.60866476231,4005.54569904212,13685.6086127881,13318.8683236526,7445.38153919009,-2341.88238214942,5537.39167596962,-10389.4808293846,-11734.1952228815,10891.7998973481,-8469.26628985967,-102.885898991358,5359.66368969626,17244.8701368341,-1613.10360245716,663.507269330267,-1631.91079677172,4225.58987252343,1754.32453957952,1640.54101397598,4884.78203325162,2037.37281401484,-8825.66262212212,848.758133329471,5295.7192290265,-13212.4406960124,194.267771179942,-9535.6342074999,-8746.67240600062,-3144.00921966891,2480.28224012465,214.015325210315,6356.44498837229,8592.62039238319,-1025.37878012453,-8917.81787426388,-2103.03101435355,-3759.00447375769,-10289.802699517,-3687.53713536203,3534.42548146029,-2602.36202340723,-5276.74505494925,-21229.947632344,-15970.5157422545,-5503.37174644075,2753.92691740275,-1504.96223514789,2772.73411171737,2326.06324674461,-8012.25146801388,-24396.1387952139,2625.09763634747,3928.43620235201,-11655.20500676,-5949.10225169776,-7688.76772580203,-1263.2897882047,-5010.62325539708,-8410.96398748436,2143.6334618926,-5865.41023699754,-7874.01858980118,-15705.334302418,4598.91267966908,2163.38101592298,-1054.52993131218
63,9985.89509951604,-50538.6013552478,15077.806565962,-22089.0736099208,-8112.79501681984,-73150.7617954407,-22846.7500361281,-38489.1020610496,-9395.95670636398,-25103.4851980567,-33547.9111740107,-25026.0881437668,-31291.176012082,-21201.0442501723,-13803.5152717198,-78947.3938088433,-32028.4847924233,-43658.410581786,-34602.9552298585,35282.5112648195,2873.51316318403,-41242.8077821038,-16968.6474392626,-33006.1317939809,-49369.4984825521,29408.4821971272,-8846.03026798805,35074.7612769889,34394.4819050711,-58278.306784246,-21184.75013348,11379.0420767354,-2800.91297502322,69711.9798363405,29677.3351225555,-28056.7938485954,-29840.9996264379,28434.9087247428,5276.8953753467,-14838.1916817013,37620.7170102115,-17351.5591815394,-59284.4684900153,-57695.792112484,-32252.528896947,10144.7627372689,-23987.3382046116,45006.0254011451,50831.1721187593,-47182.0133165664,36687.8788295586,445.689775982673,-23217.441190885,-74702.7764104138,6987.77762807282,-2874.23650014003,7069.24821153561,-18304.7650080581,-7599.53034100209,-7106.63331105028,-21160.308958441,-8825.66262212212,38231.746386185,-3676.72174725184,-22940.4412071104,57234.7599789618,-841.545442734714,41307.2609119186,37889.5699356398,13619.4831219717,-10744.2948626789,-927.089555371001,-27535.3821144313,-37222.2344881982,4441.82189484948,38630.9522451544,9110.08632728742,16283.5712012163,44574.2313087901,15973.9829840563,-15310.7210657876,11273.1303182334,22858.2472866913,91965.6697092962,69182.4210438306,23839.9678174224,-11929.6918520678,6519.32177315945,-12011.1624355309,-10076.2360782813,34708.1436514044,105681.242435315,-11371.6183553454,-17017.5297893402,50488.9956682142,25770.8206454987,33306.8496158384,5472.42477565797,21705.438530688,36435.3200208232,-9285.971418689,25408.2765490875,34109.33486295,68033.6858170002,-19921.9560898014,-9371.51553132529,4568.10129921716
64,-960.33692281013,4860.26384464811,-1450.02267858632,2124.29158997533,780.202127520818,7034.86034889902,2197.15683043485,3701.47147217928,903.602937976396,2414.18555739483,3226.28041477408,2406.74233390704,3009.25168781408,2038.89039416794,1327.47492817629,7592.31861327469,3080.15818525047,4198.60045144331,3327.74330337092,-3393.09575750627,-276.34385914191,3966.29352890306,1631.86359396678,3174.1778503595,4747.83199512193,-2828.19426964282,850.716876352589,-3373.11657867064,-3307.69456169888,5604.58619342797,2037.32339974948,-1094.31494559047,269.361947095071,-6704.1549637626,-2854.04967754781,2698.20329574503,2869.78918456899,-2734.56635313843,-507.475535868292,1426.97907374998,-3617.9594565587,1668.68796280115,5701.3480987693,5548.56614296711,3101.70435850463,-975.615118390323,2306.84643972867,-4328.19967673653,-4888.40018134451,4537.46299444042,-3528.2490261005,-42.8616907878273,2232.80595345531,7184.11656725964,-672.009949809122,276.413421978246,-679.844921901508,1760.35713628246,730.841803338577,683.440222179457,2034.97290812175,848.758133329471,-3676.72174725184,353.587897088569,2206.1670483411,-5504.22898780866,80.9308682723807,-3972.49194374069,-3643.81486446368,-1309.77667813201,1033.27172610594,89.1575889694203,2648.05947435354,3579.63765614219,-427.167071920988,-3715.1131105047,-876.110972816633,-1565.98026555412,-4286.67432464668,-1536.20737160292,1472.42191188603,-1084.12948187034,-2198.26251341234,-8844.27759080692,-6653.22764516192,-2292.67392712602,1147.27057005067,-626.958860277678,1155.10554214308,969.024954948112,-3337.85920425472,-10163.2951425657,1093.6010112176,1636.5645772222,-4855.49329855635,-2478.36276571636,-3203.0976842651,-526.279468890074,-2087.39765830461,-3503.96061261404,893.025725651655,-2443.49713990507,-3280.2721593754,-6542.75453865879,1915.88133231699,901.252446348695,-439.311278664221
65,-5991.90100072431,30325.0027181231,-9047.23345788937,13254.2492134503,4867.97268502349,43893.1230939016,13708.8826830765,23094.8639914874,5637.91646422894,15063.0060280919,20129.9693750545,15016.564974743,18775.846030039,12721.3992329205,8282.61223915115,47371.3135631387,19218.2581698365,26196.6375020016,20763.0342601792,-21170.7926479204,-1724.21262455594,24747.1877843224,10181.806894525,19804.8820016122,29623.4983859582,-17646.1611253346,5307.94055885525,-21046.1350836683,-20637.9426673907,34969.1080530143,12711.6221690577,-6827.83996100453,1680.64986570875,-41829.7285902879,-17807.4826790729,16835.0988532477,17905.6873462383,-17061.9815595247,-3166.32954433797,8903.45579444689,-22573.8013122506,10411.5678953039,35572.8417465498,34619.5780199142,19352.6927979518,-6087.22737338771,14393.2771534813,-27005.2555081231,-30500.55583912,28310.9275623597,-22014.064406098,-267.430108979674,13931.3108859579,44824.3884268458,-4192.9212499456,1724.64665309192,-4241.80656926004,10983.5261312852,4559.99517334125,4264.23899148776,12696.9565732633,5295.7192290265,-22940.4412071104,2206.1670483411,13765.1008002882,-34342.9419372508,504.957936191568,-24785.8620112383,-22735.1228659889,-8172.18624215723,6446.9684988863,556.287521471939,16522.232809634,22334.6972761449,-2665.25502136284,-23179.9792717522,-5466.38381809196,-9770.73618374601,-26746.1633157553,-9584.97197035032,9186.99064647193,-6764.28904589555,-13715.7814524375,-55182.7535610823,-41511.9740147429,-14304.8495501792,7158.2498949145,-3911.83066388621,7207.13521422909,6046.1088805063,-20826.1511467522,-63412.5970677022,6823.38545760925,10211.1380861136,-30295.2374979985,-15463.4316179362,-19985.3236545403,-3283.65431069295,-13024.0541841354,-21862.5199162228,5571.92128315433,-15245.8919469859,-20466.8440497894,-40822.6910124064,11953.8997196808,5623.2508684347,-2741.02726630043
66,14949.3644214594,-75658.7127624719,22572.200367072,-33068.4037671446,-12145.2436636268,-109510.202629748,-34202.681755852,-57620.0337807734,-14066.1983219209,-37581.1226469471,-50222.8337791512,-37465.2555405739,-46844.3928880559,-31738.9811782293,-20664.5251164435,-118188.039070234,-47948.1795329805,-65358.73683276,-51802.2853870824,52819.613399263,4301.78717262715,-61742.463460161,-25402.8799402363,-49411.7640345381,-73908.5096293597,44025.9098524038,-13242.932039795,52508.6016926826,51490.1908103478,-87245.4233998037,-31714.5881032038,17034.9723361786,-4193.10120516341,104362.180929118,44428.3955903322,-42002.3674954026,-44673.409210745,42568.4236196029,7899.76573895659,-22213.4853805914,56320.0196654883,-25976.1172033465,-88751.6957826561,-86373.3709676246,-48283.5843145876,15187.1969029621,-35910.1970076686,67376.1809210055,76096.7052427865,-70633.7393071236,54923.5161202521,667.218993759155,-34757.624212692,-111833.643025971,10461.0386166829,-4302.8700427802,10583.0039918122,-27403.1120923652,-11376.8618003091,-10638.971280774,-31677.9984906648,-13212.4406960124,57234.7599789618,-5504.22898780866,-34342.9419372508,85683.183727989,-1259.8339332915,61838.9528901123,56722.5054034166,20389.0201522484,-16084.7252803192,-1387.89757717778,-41221.7890945717,-55723.4721975055,6649.620643876,57832.390317098,13638.2366388141,24377.2879189929,66729.764432817,23913.8194934995,-22920.8845563446,16876.41734851,34219.8936919679,137677.023145824,103569.405990775,35689.5764622826,-17859.3214884583,9759.73770968599,-17981.2868635879,-15084.609204255,51959.7575045979,158209.894048926,-17023.8586688192,-25476.0591653138,75584.4506672413,38580.1558528589,49861.9530523652,8192.48263926774,32494.0836338813,54545.4234573502,-13901.545065496,38037.4099335309,51063.3119973933,101849.694201444,-29824.1247886919,-14029.6087093823,6838.66697532692
67,-219.806451626318,1112.44014916524,-331.88804073585,486.217894492457,178.576348704611,1610.17207008284,502.89563495196,847.210276696433,206.820909160208,552.570195245298,738.446302624548,550.866555090834,688.771742331205,466.670865351749,303.838732693423,1737.76575112515,705.001156434264,960.995505960439,761.669607888046,-776.627786322474,-63.250887958117,907.824000086871,373.508648483909,726.520821543295,1086.7062163057,-647.330465125711,194.716097536384,-772.054857486814,-757.080757181766,1282.80416461174,466.312204266604,-250.471974406681,61.652834945543,-1534.47865924549,-653.248373030695,617.577516928829,656.850905752805,-625.900465287971,-116.15339801782,326.613711600473,-828.09565204157,381.937183984948,1304.95148661977,1269.98203081759,709.932746355087,-223.30339720653,528.001910912486,-990.658788886044,-1118.88012682735,1038.55596562423,-807.562304916705,-9.81038627069374,511.055174639124,1644.33453844344,-153.812811958629,63.2668098287199,-155.606117384374,402.918857466253,167.27852452237,156.429026696571,465.774212638878,194.267771179942,-841.545442734714,80.9308682723807,504.957936191568,-1259.8339332915,18.5238394561927,-909.242722556878,-834.013559946554,-299.787873614877,236.500113956414,20.4068101532327,606.100362204011,819.324377325988,-97.7720174038551,-850.332639320903,-200.528418299481,-358.428961036985,-981.154270129549,-351.614400419123,337.014883069842,-248.140677353205,-503.148708895212,-2024.32003628979,-1522.82217397811,-524.758039275537,262.592707901119,-143.501305760545,264.38601332687,221.795009465245,-763.984983070919,-2326.22300471523,250.308565734716,374.584631739355,-1111.34824403919,-567.259377865872,-733.140129747974,-120.457331039621,-477.773437120816,-802.00305809688,204.399946835448,-559.279168721268,-750.804188191629,-1497.53656747499,438.515970167441,206.282917532488,-100.551640813768
68,10789.2004238606,-54604.1284961815,16290.7256055843,-23866.0070008542,-8765.42068205874,-79035.30152318,-24684.6339478949,-41585.3193061498,-10151.8050278529,-27122.9099084346,-36246.6392698053,-27039.2867256724,-33808.3633092655,-22906.5410091613,-14913.9252251532,-85298.237790055,-34604.984155579,-47170.4676706363,-37386.5552874586,38120.7775266643,3104.67005002853,-44560.5441244262,-18333.6732781127,-35661.27699047,-53340.978314458,31774.2180770274,-9557.64030822695,37896.3152992504,37161.3115349714,-62966.446772402,-22888.9361285801,12294.41771358,-3026.2296124843,75319.8901954077,32064.6986066224,-30313.7945138345,-32241.5289375103,30722.326462282,5701.38993580234,-16031.8351420791,40647.0778901118,-18747.3879717784,-64053.5481483101,-62337.0722916121,-34847.051263575,10960.8480095301,-25916.9755886006,48626.4900136843,54920.2348215764,-50977.5230963888,39639.19847682,481.542843382728,-25085.1449811239,-80712.1663985699,7549.90239686184,-3105.4515751011,7637.92679976905,-19777.2734857971,-8210.86694374098,-7678.3193061503,-22862.5288077078,-9535.6342074999,41307.2609119186,-3972.49194374069,-24785.8620112383,61838.9528901123,-909.242722556878,44630.1821216801,40937.5584197068,14715.0887935385,-11608.6088959734,-1001.66834560983,-29750.4383352259,-40216.5398409373,4799.13980599956,41738.5804861658,9842.93809260422,17593.4867686164,48159.9606782738,17258.9940375675,-16542.3766789432,12179.9859898002,24697.0560832581,99363.7558496136,74747.7315765089,25757.7501382948,-12889.363958279,7043.76208014288,-12977.3883611865,-10886.8087921313,37500.2054861658,114182.664079105,-12286.3967983622,-18386.487919857,54550.5323293646,27843.9284872045,35986.1857561554,5912.64850278026,23451.5107821159,39366.3228278069,-10032.9720839279,27452.2198942655,36853.2261247947,73506.5874955118,-21524.5578835126,-10125.3977069809,4935.57763050612
